event_id,pc_time_iso,pc_elapsed_s,stm32_time_ms,force_N,raw_line
1,2026-01-10T23:23:22.877503,16.621524300426245,135350,0.511,"Load=0.511 N, t=135350 ms"
1,2026-01-10T23:23:22.887501,16.631521900184453,135360,0.461,"Load=0.461 N, t=135360 ms"
1,2026-01-10T23:23:22.897521,16.641542400233448,135370,0.572,"Load=0.572 N, t=135370 ms"
1,2026-01-10T23:23:22.907506,16.651527799665928,135380,0.466,"Load=0.466 N, t=135380 ms"
1,2026-01-10T23:23:22.917527,16.66154790017754,135390,0.547,"Load=0.547 N, t=135390 ms"
1,2026-01-10T23:23:22.927493,16.671513699926436,135400,0.768,"Load=0.768 N, t=135400 ms"
1,2026-01-10T23:23:22.937521,16.68154160026461,135410,0.331,"Load=0.331 N, t=135410 ms"
1,2026-01-10T23:23:22.947821,16.69184140022844,135420,0.362,"Load=0.362 N, t=135420 ms"
1,2026-01-10T23:23:22.957514,16.701534899882972,135430,0.513,"Load=0.513 N, t=135430 ms"
1,2026-01-10T23:23:22.967509,16.71153029985726,135440,0.382,"Load=0.382 N, t=135440 ms"
1,2026-01-10T23:23:22.977555,16.72157539986074,135450,0.539,"Load=0.539 N, t=135450 ms"
1,2026-01-10T23:23:22.987478,16.73149919975549,135460,0.515,"Load=0.515 N, t=135460 ms"
1,2026-01-10T23:23:22.997569,16.74158990010619,135470,0.424,"Load=0.424 N, t=135470 ms"
1,2026-01-10T23:23:23.007532,16.751552400179207,135480,0.511,"Load=0.511 N, t=135480 ms"
1,2026-01-10T23:23:23.017527,16.761547800153494,135490,0.596,"Load=0.596 N, t=135490 ms"
1,2026-01-10T23:23:23.027549,16.771568699739873,135500,0.502,"Load=0.502 N, t=135500 ms"
1,2026-01-10T23:23:23.037520,16.781540400348604,135510,0.75,"Load=0.750 N, t=135510 ms"
1,2026-01-10T23:23:23.047595,16.791615500114858,135520,0.554,"Load=0.554 N, t=135520 ms"
1,2026-01-10T23:23:23.057583,16.80160370003432,135530,0.484,"Load=0.484 N, t=135530 ms"
1,2026-01-10T23:23:23.067569,16.8115886002779,135540,0.531,"Load=0.531 N, t=135540 ms"
1,2026-01-10T23:23:23.077539,16.82155830040574,135550,0.512,"Load=0.512 N, t=135550 ms"
1,2026-01-10T23:23:23.087750,16.831770399585366,135560,0.475,"Load=0.475 N, t=135560 ms"
1,2026-01-10T23:23:23.097552,16.84157260041684,135570,0.497,"Load=0.497 N, t=135570 ms"
1,2026-01-10T23:23:23.107545,16.85156499966979,135580,0.479,"Load=0.479 N, t=135580 ms"
1,2026-01-10T23:23:23.117530,16.861549999564886,135590,0.534,"Load=0.534 N, t=135590 ms"
1,2026-01-10T23:23:23.117530,16.861549999564886,135590,0.534,"Load=0.534 N, t=135590 ms"
1,2026-01-10T23:23:23.127531,16.871551499702036,135600,0.276,"Load=0.276 N, t=135600 ms"
1,2026-01-10T23:23:23.137516,16.881535899825394,135610,0.437,"Load=0.437 N, t=135610 ms"
1,2026-01-10T23:23:23.147539,16.891558500006795,135620,0.413,"Load=0.413 N, t=135620 ms"
1,2026-01-10T23:23:23.157529,16.901549300178885,135630,0.424,"Load=0.424 N, t=135630 ms"
1,2026-01-10T23:23:23.167634,16.911652999930084,135640,0.506,"Load=0.506 N, t=135640 ms"
1,2026-01-10T23:23:23.177526,16.921546099707484,135650,0.448,"Load=0.448 N, t=135650 ms"
1,2026-01-10T23:23:23.187543,16.93156350031495,135660,0.412,"Load=0.412 N, t=135660 ms"
1,2026-01-10T23:23:23.197571,16.941590799950063,135670,0.453,"Load=0.453 N, t=135670 ms"
1,2026-01-10T23:23:23.207547,16.951566900126636,135680,0.552,"Load=0.552 N, t=135680 ms"
1,2026-01-10T23:23:23.217645,16.961664699949324,135690,0.776,"Load=0.776 N, t=135690 ms"
1,2026-01-10T23:23:23.227536,16.971555599942803,135700,0.745,"Load=0.745 N, t=135700 ms"
1,2026-01-10T23:23:23.237521,16.98154089972377,135710,0.617,"Load=0.617 N, t=135710 ms"
1,2026-01-10T23:23:23.247827,16.991845699958503,135720,0.416,"Load=0.416 N, t=135720 ms"
1,2026-01-10T23:23:23.257561,17.00158020015806,135730,0.639,"Load=0.639 N, t=135730 ms"
1,2026-01-10T23:23:23.268494,17.012513400055468,135740,0.573,"Load=0.573 N, t=135740 ms"
1,2026-01-10T23:23:23.278515,17.022534700110555,135750,0.429,"Load=0.429 N, t=135750 ms"
1,2026-01-10T23:23:23.288528,17.032547799870372,135760,0.289,"Load=0.289 N, t=135760 ms"
1,2026-01-10T23:23:23.298471,17.042491000145674,135770,0.42,"Load=0.420 N, t=135770 ms"
1,2026-01-10T23:23:23.308512,17.05253199953586,135780,0.591,"Load=0.591 N, t=135780 ms"
1,2026-01-10T23:23:23.318493,17.062513099983335,135790,0.619,"Load=0.619 N, t=135790 ms"
1,2026-01-10T23:23:23.328595,17.072614399716258,135800,0.502,"Load=0.502 N, t=135800 ms"
1,2026-01-10T23:23:23.338502,17.082521099597216,135810,0.488,"Load=0.488 N, t=135810 ms"
1,2026-01-10T23:23:23.348635,17.092654899694026,135820,0.431,"Load=0.431 N, t=135820 ms"
1,2026-01-10T23:23:23.358604,17.10262359958142,135830,0.427,"Load=0.427 N, t=135830 ms"
1,2026-01-10T23:23:23.368526,17.112545100040734,135840,0.44,"Load=0.440 N, t=135840 ms"
1,2026-01-10T23:23:23.378560,17.12257940042764,135850,0.508,"Load=0.508 N, t=135850 ms"
1,2026-01-10T23:23:23.388481,17.13249980006367,135860,0.376,"Load=0.376 N, t=135860 ms"
1,2026-01-10T23:23:23.398533,17.142551699653268,135870,0.467,"Load=0.467 N, t=135870 ms"
1,2026-01-10T23:23:23.408542,17.152561799623072,135880,0.888,"Load=0.888 N, t=135880 ms"
1,2026-01-10T23:23:23.418726,17.16274469997734,135890,0.628,"Load=0.628 N, t=135890 ms"
1,2026-01-10T23:23:23.428506,17.17252549994737,135900,0.51,"Load=0.510 N, t=135900 ms"
1,2026-01-10T23:23:23.438533,17.18255199957639,135910,0.649,"Load=0.649 N, t=135910 ms"
1,2026-01-10T23:23:23.448588,17.192607199773192,135920,0.494,"Load=0.494 N, t=135920 ms"
1,2026-01-10T23:23:23.458475,17.202494599856436,135930,0.612,"Load=0.612 N, t=135930 ms"
1,2026-01-10T23:23:23.468603,17.212621900252998,135940,0.661,"Load=0.661 N, t=135940 ms"
1,2026-01-10T23:23:23.478515,17.22253379970789,135950,0.501,"Load=0.501 N, t=135950 ms"
1,2026-01-10T23:23:23.488569,17.23258849978447,135960,0.347,"Load=0.347 N, t=135960 ms"
1,2026-01-10T23:23:23.498513,17.242531900294125,135970,0.603,"Load=0.603 N, t=135970 ms"
1,2026-01-10T23:23:23.508546,17.252564899623394,135980,0.492,"Load=0.492 N, t=135980 ms"
1,2026-01-10T23:23:23.518560,17.26257889997214,135990,0.471,"Load=0.471 N, t=135990 ms"
1,2026-01-10T23:23:23.528540,17.27255959995091,136000,0.544,"Load=0.544 N, t=136000 ms"
1,2026-01-10T23:23:23.538614,17.28263169992715,136010,0.565,"Load=0.565 N, t=136010 ms"
1,2026-01-10T23:23:23.548535,17.292553699575365,136020,0.53,"Load=0.530 N, t=136020 ms"
1,2026-01-10T23:23:23.558535,17.302554200403392,136030,0.54,"Load=0.540 N, t=136030 ms"
1,2026-01-10T23:23:23.568493,17.312511700205505,136040,0.538,"Load=0.538 N, t=136040 ms"
1,2026-01-10T23:23:23.578546,17.322564600035548,136050,0.595,"Load=0.595 N, t=136050 ms"
1,2026-01-10T23:23:23.588655,17.33267410006374,136060,0.412,"Load=0.412 N, t=136060 ms"
1,2026-01-10T23:23:23.598576,17.34259449969977,136070,0.687,"Load=0.687 N, t=136070 ms"
1,2026-01-10T23:23:23.608792,17.352809599600732,136080,0.608,"Load=0.608 N, t=136080 ms"
1,2026-01-10T23:23:23.618550,17.36256800033152,136090,0.475,"Load=0.475 N, t=136090 ms"
1,2026-01-10T23:23:23.628537,17.37255600001663,136100,0.557,"Load=0.557 N, t=136100 ms"
1,2026-01-10T23:23:23.638551,17.382569399662316,136110,0.89,"Load=0.890 N, t=136110 ms"
1,2026-01-10T23:23:23.648748,17.39276560023427,136120,0.449,"Load=0.449 N, t=136120 ms"
1,2026-01-10T23:23:23.658670,17.402688800357282,136130,0.332,"Load=0.332 N, t=136130 ms"
1,2026-01-10T23:23:23.668560,17.412578199990094,136140,0.567,"Load=0.567 N, t=136140 ms"
1,2026-01-10T23:23:23.678618,17.422636999748647,136150,0.733,"Load=0.733 N, t=136150 ms"
1,2026-01-10T23:23:23.688549,17.43256840016693,136160,0.671,"Load=0.671 N, t=136160 ms"
1,2026-01-10T23:23:23.698706,17.442722599953413,136170,0.546,"Load=0.546 N, t=136170 ms"
1,2026-01-10T23:23:23.708610,17.452628700062633,136180,0.852,"Load=0.852 N, t=136180 ms"
1,2026-01-10T23:23:23.718553,17.462571599520743,136190,0.477,"Load=0.477 N, t=136190 ms"
1,2026-01-10T23:23:23.728563,17.472581200301647,136200,0.427,"Load=0.427 N, t=136200 ms"
