1.62;0.964;0.04;1.08;24.1;4176;29.3;-79.7;5.5;0;0;0
1.634;0.241;0.01;0.87;24.1;4167;29.3;-79.3;5.5;0;0;0
1.651;1.694;0.07;1.6;24.2;4225;29.3;-79.3;5.8;0;0;0
1.684;0.24;0.01;0.73;24;4246;29.3;-78.9;5.4;0;0;0
1.715;1.205;0.05;1.42;24.1;4361;29.3;-78.3;5.9;0;0;0
1.731;0.482;0.02;1.22;24.1;4375;29.3;-78.2;5.6;0;0;0
1.747;1.687;0.07;1.66;24.1;4407;29.3;-77.8;6.1;0;0;0
1.777;0.241;0.01;1.15;24.1;4450;29.3;-77.8;5.6;0;0;0
1.807;1.2;0.05;1.44;24;4557;29.3;-77.6;6.1;0;0;0
1.825;0.48;0.02;1.1;24;4577;29.3;-78.2;5.7;0;0;0
1.843;1.68;0.07;1.58;24;4608;29.3;-79;6.4;0;0;0
1.875;0.241;0.01;1.22;24.1;4677;29.4;-80.2;5.8;0;0;0
1.907;1.21;0.05;1.4;24.2;4750;29.4;-80.6;6.3;0;0;0
1.916;0.242;0.01;0.98;24.2;4754;29.3;-80.8;6;0;0;0
1.936;1.687;0.07;1.83;24.1;4842;29.3;-80.7;6.4;0;0;0
1.966;0.242;0.01;0.85;24.2;4839;29.3;-80.1;6.1;0;0;0
1.997;1.21;0.05;1.17;24.2;4960;29.4;-81.7;6.4;0;0;0
2.016;0.482;0.02;0.97;24.1;4928;29.4;-82.7;6.6;0;0;0
2.027;2.651;0.11;2.21;24.1;4963;29.4;-83.1;7.2;0;0;0
2.057;0.482;0.02;0.42;24.1;5054;29.4;-83.5;6.4;0;0;0
2.096;0.96;0.04;1.28;24;5148;29.4;-83;6.8;0;0;0
2.106;0.482;0.02;1.06;24.1;5154;29.4;-83.4;6.4;0;0;0
2.125;1.92;0.08;1.68;24;5227;29.4;-83.9;6.8;0;0;0
2.157;0.482;0.02;0.68;24.1;5232;29.4;-83.6;6.7;0;0;0
2.186;1.687;0.07;1.68;24.1;5313;29.4;-84.3;7.1;0;0;0
2.196;0.482;0.02;1.14;24.1;5318;29.4;-84.5;6.9;0;0;0
2.212;0.72;0.03;1.39;24;5344;29.4;-84.8;6.8;0;0;0
2.244;0.964;0.04;1.19;24.1;5310;29.4;-85;7;0;0;0
2.275;1.452;0.06;1.46;24.2;5433;29.3;-84.8;7.3;0;0;0
2.291;0.482;0.02;1.36;24.1;5469;29.4;-84.3;6.7;0;0;0
2.307;2.16;0.09;1.84;24;5484;29.4;-84.4;7.5;0;0;0
2.339;0.241;0.01;0.55;24.1;5544;29.4;-84.9;7.2;0;0;0
2.372;1.2;0.05;0.96;24;5649;29.5;-84.8;7.4;0;0;0
2.385;0.484;0.02;0.47;24.2;5659;29.5;-84.7;7.2;0;0;0
2.403;2.169;0.09;1.59;24.1;5733;29.5;-85.1;7.6;0;0;0
2.436;0.482;0.02;1.05;24.1;5754;29.5;-84.1;7.4;0;0;0
2.467;1.452;0.06;1.35;24.2;5862;29.4;-83.7;7.4;0;0;0
2.483;0.24;0.01;0.54;24;5839;29.4;-83.8;7.4;0;0;0
2.496;2.892;0.12;1.75;24.1;5887;29.4;-83.9;8.1;0;0;0
2.527;0.484;0.02;1.08;24.2;5967;29.5;-83.4;7.4;0;0;0
2.558;1.446;0.06;1.4;24.1;6052;29.4;-83.7;7.6;0;0;0
2.575;0.24;0.01;0.26;24;6030;29.4;-83.6;7.8;0;0;0
2.595;2.42;0.1;1.86;24.2;6116;29.4;-83.4;8.1;0;0;0
2.628;0.241;0.01;0.45;24.1;6151;29.4;-83.5;7.6;0;0;0
2.656;1.446;0.06;1.31;24.1;6232;29.4;-83.9;8;0;0;0
2.666;0.482;0.02;0.14;24.1;6251;29.4;-83.7;7.8;0;0;0
2.686;1.687;0.07;1.14;24.1;6328;29.4;-83.7;8.3;0;0;0
2.716;0.482;0.02;1;24.1;6327;29.4;-83.3;8.2;0;0;0
2.746;1.694;0.07;1.38;24.2;6449;29.4;-83.6;8.1;0;0;0
2.766;0.482;0.02;0.25;24.1;6434;29.5;-83.5;8.1;0;0;0
2.776;3.615;0.15;1.99;24.1;6441;29.4;-83.3;9;0;0;0
2.806;0.482;0.02;0.46;24.1;6544;29.5;-83.6;8.3;0;0;0
2.846;1.205;0.05;1.26;24.1;6676;29.4;-81.3;8.1;0;0;0
2.855;0.482;0.02;0.15;24.1;6666;29.4;-81.5;8.1;0;0;0
2.876;2.169;0.09;1.48;24.1;6712;29.5;-82.4;8.9;0;0;0
2.907;0.482;0.02;0.8;24.1;6765;29.5;-82.3;8.3;0;0;0
2.932;1.928;0.08;1.4;24.1;6834;29.5;-83;8.8;0;0;0
2.947;0.241;0.01;0.4;24.1;6850;29.4;-82.9;8.8;0;0;0
2.963;0.726;0.03;1.01;24.2;6819;29.4;-82.7;8.7;0;0;0
2.996;1.205;0.05;1.32;24.1;6796;29.5;-82.8;8.6;0;0;0
3.026;1.687;0.07;1.21;24.1;6931;29.5;-81.6;9;0;0;0
3.044;0.241;0.01;0.25;24.1;6938;29.5;-80.6;8.8;0;0;0
3.056;3.374;0.14;1.85;24.1;6960;29.5;-80.3;9.4;0;0;0
3.091;0.482;0.02;0.48;24.1;7042;29.5;-79.5;8.9;0;0;0
3.124;1.687;0.07;1.5;24.1;7122;29.5;-78.8;9;0;0;0
3.135;0.723;0.03;-0.07;24.1;7116;29.5;-78.6;9.1;0;0;0
3.155;2.651;0.11;1.62;24.1;7201;29.4;-78.3;9.4;0;0;0
3.186;0.24;0.01;0.5;24;7255;29.5;-77.6;9;0;0;0
3.216;1.68;0.07;1.23;24;7330;29.5;-78.9;9.5;0;0;0
3.235;0.482;0.02;0.42;24.1;7340;29.5;-78.2;9.2;0;0;0
3.246;3.615;0.15;2.18;24.1;7353;29.5;-78.1;10.1;0;0;0
3.276;0.482;0.02;0.46;24.1;7439;29.5;-77.8;9.5;0;0;0
3.306;1.446;0.06;0.99;24.1;7556;29.5;-77.8;9.6;0;0;0
3.325;0.241;0.01;0.36;24.1;7542;29.5;-77.8;9.3;0;0;0
3.346;2.662;0.11;1.71;24.2;7619;29.5;-77.8;9.9;0;0;0
3.376;0.242;0.01;0.21;24.2;7644;29.6;-77.7;9.7;0;0;0
3.406;1.68;0.07;0.99;24;7735;29.6;-79.3;10;0;0;0
3.415;0.241;0.01;0.34;24.1;7735;29.6;-79.9;9.8;0;0;0
3.436;2.178;0.09;1.34;24.2;7821;29.5;-79.2;10.3;0;0;0
3.467;0.482;0.02;0.35;24.1;7841;29.5;-78.6;9.9;0;0;0
3.496;1.928;0.08;1.09;24.1;7931;29.5;-78.1;10.1;0;0;0
3.516;0.482;0.02;0.17;24.1;7929;29.5;-77.8;9.9;0;0;0
3.526;4.08;0.17;2.02;24;7961;29.6;-77.8;10.8;0;0;0
3.557;0.482;0.02;0.57;24.1;8063;29.5;-77.4;10.1;0;0;0
