3.312;0.241;0.01;0.36;24.1;7520;29.7;-82.5;9.5;0;0;0
3.328;3.374;0.14;2.05;24.1;7588;29.7;-82.9;9.9;0;0;0
3.359;0.241;0.01;0.44;24.1;7651;29.7;-83.4;9.5;0;0;0
3.39;1.687;0.07;1.2;24.1;7721;29.7;-84.7;9.9;0;0;0
3.408;0.48;0.02;1.01;24;7719;29.7;-84.7;9.6;0;0;0
3.424;3.133;0.13;2.21;24.1;7763;29.7;-84.7;10.2;0;0;0
3.458;0.482;0.02;0.44;24.1;7830;29.8;-84;9.8;0;0;0
3.488;1.936;0.08;1.2;24.2;7918;29.8;-84.2;10.2;0;0;0
3.498;0.243;0.01;0.33;24.3;7923;29.8;-84.4;9.9;0;0;0
3.519;0.723;0.03;0.79;24.1;7917;29.7;-84.6;10;0;0;0
3.549;1.205;0.05;1.17;24.1;7903;29.6;-84.6;10;0;0;0
3.579;1.928;0.08;1.11;24.1;8022;29.6;-84;10.3;0;0;0
3.598;0.241;0.01;0.29;24.1;8017;29.6;-83.8;10.2;0;0;0
3.608;4.338;0.18;1.94;24.1;8056;29.7;-83.8;10.8;0;0;0
3.649;0.482;0.02;0.52;24.1;8125;29.7;-83.8;10;0;0;0
3.679;1.936;0.08;0.99;24.2;8215;29.7;-82.9;10.6;0;0;0
3.688;0.241;0.01;0.02;24.1;8239;29.7;-82.4;10.4;0;0;0
3.708;2.169;0.09;1.42;24.1;8316;29.7;-81.2;10.8;0;0;0
3.74;0.241;0.01;0.3;24.1;8347;29.7;-79.9;10.4;0;0;0
3.769;2.169;0.09;1.31;24.1;8433;29.7;-79.2;10.5;0;0;0
3.788;0.241;0.01;0.33;24.1;8435;29.8;-80.5;10.5;0;0;0
3.798;4.338;0.18;2.19;24.1;8442;29.7;-80.6;11.4;0;0;0
3.829;0.484;0.02;0.49;24.2;8535;29.7;-81.4;10.7;0;0;0
3.859;1.687;0.07;1.08;24.1;8632;29.8;-82.2;11;0;0;0
3.879;0.241;0.01;0.03;24.1;8635;29.8;-82.4;10.9;0;0;0
3.897;3.133;0.13;1.8;24.1;8712;29.8;-82.5;11.2;0;0;0
3.929;0.241;0.01;0.16;24.1;8730;29.7;-82.7;10.9;0;0;0
3.953;2.662;0.11;1.32;24.2;8820;29.8;-83;11.3;0;0;0
3.968;0.241;0.01;0.21;24.1;8841;29.8;-82.7;11;0;0;0
3.984;2.892;0.12;1.44;24.1;8907;29.7;-82.6;11.6;0;0;0
4.016;0.24;0.01;0.23;24;8942;29.8;-83;11.2;0;0;0
4.049;1.68;0.07;0.87;24;9033;29.8;-83.9;11.5;0;0;0
4.064;0.482;0.02;0.19;24.1;9042;29.8;-84.6;11.3;0;0;0
4.078;3.856;0.16;1.86;24.1;9080;29.8;-85;11.8;0;0;0
4.109;0.241;0.01;0.37;24.1;9129;29.8;-84.7;11.6;0;0;0
4.145;1.936;0.08;1.02;24.2;9235;29.8;-85.5;11.6;0;0;0
4.158;0.484;0.02;0.11;24.2;9231;29.8;-85.9;11.5;0;0;0
4.177;3.146;0.13;1.66;24.2;9295;29.8;-86.3;11.9;0;0;0
4.209;0.241;0.01;0.16;24.1;9343;29.7;-85.2;11.6;0;0;0
4.239;1.92;0.08;1.12;24;9440;29.8;-84.9;11.9;0;0;0
4.248;0;0;0.05;24.1;9438;29.9;-84.4;11.9;0;0;0
4.269;0.723;0.03;0.5;24.1;9428;29.8;-84.1;11.8;0;0;0
4.299;1.446;0.06;1.27;24.1;9387;29.8;-84.6;11.9;0;0;0
4.329;2.41;0.1;1.22;24.1;9526;29.8;-84.9;12.2;0;0;0
4.349;0.241;0.01;0.29;24.1;9550;29.8;-84.8;11.8;0;0;0
4.359;4.356;0.18;1.47;24.2;9565;29.8;-84.1;12.7;0;0;0
4.389;0.484;0.02;0.38;24.2;9654;29.8;-84.3;12;0;0;0
4.431;1.446;0.06;0.7;24.1;9748;29.8;-84;12.3;0;0;0
4.438;0.723;0.03;0.25;24.1;9742;29.9;-83.7;12.2;0;0;0
4.458;2.892;0.12;1.54;24.1;9807;29.8;-83.4;12.6;0;0;0
4.489;0.241;0.01;0.14;24.1;9839;29.9;-84;12.2;0;0;0
4.519;2.178;0.09;0.99;24.2;9929;29.8;-84.6;12.6;0;0;0
4.536;0.482;0.02;0.18;24.1;9936;29.9;-84.6;12.4;0;0;0
4.549;4.32;0.18;1.9;24;9962;29.8;-83.5;13.1;0;0;0
4.577;0.482;0.02;0.47;24.1;10052;29.8;-81.9;12.5;0;0;0
4.61;1.68;0.07;0.88;24;10154;29.8;-80.7;12.8;0;0;0
4.626;0.482;0.02;0.28;24.1;10146;29.8;-80;12.6;0;0;0
4.64;4.097;0.17;1.82;24.1;10195;29.8;-79.8;13.1;0;0;0
4.672;0.241;0.01;0.19;24.1;10235;29.8;-79.2;12.8;0;0;0
4.705;2.169;0.09;0.94;24.1;10339;29.8;-78.7;13;0;0;0
4.719;0.241;0.01;0.06;24.1;10341;29.8;-79.5;12.9;0;0;0
4.736;3.36;0.14;1.49;24;10397;29.8;-79.3;13.4;0;0;0
4.769;0.241;0.01;0.19;24.1;10440;29.8;-79.1;13;0;0;0
4.798;2.178;0.09;0.98;24.2;10532;29.8;-78.6;13.4;0;0;0
4.816;0.482;0.02;0.12;24.1;10538;29.8;-78.4;13.1;0;0;0
4.829;4.56;0.19;1.77;24;10575;29.8;-78.3;13.7;0;0;0
4.859;0.482;0.02;0.39;24.1;10643;29.8;-78.1;13.2;0;0;0
4.897;1.687;0.07;0.9;24.1;10751;29.8;-77.5;13.5;0;0;0
4.909;0.723;0.03;0.01;24.1;10743;29.9;-77.7;13.3;0;0;0
4.929;3.374;0.14;1.42;24.1;10807;29.9;-77.8;13.9;0;0;0
4.959;0.482;0.02;0.25;24.1;10836;29.9;-77.7;13.5;0;0;0
4.991;2.169;0.09;0.99;24.1;10935;29.9;-77.6;13.7;0;0;0
4.998;0;0;-0.16;24.1;10939;29.9;-77.7;13.9;0;0;0
5.019;0.968;0.04;0.41;24.2;10921;29.9;-77.6;13.7;0;0;0
5.049;1.44;0.06;1.09;24;10903;29.8;-77.6;13.7;0;0;0
5.079;2.651;0.11;1.27;24.1;11024;29.8;-77.6;14;0;0;0
5.099;0.241;0.01;0.22;24.1;11060;29.8;-77.6;13.8;0;0;0
5.109;4.84;0.2;1.94;24.2;11077;29.9;-77.8;14.5;0;0;0
5.146;0.482;0.02;0.35;24.1;11145;29.8;-77.5;14;0;0;0
5.177;2.42;0.1;0.95;24.2;11243;29.9;-77.9;14.2;0;0;0
5.189;0.242;0.01;0.11;24.2;11248;29.9;-77.8;14.1;0;0;0
5.207;3.856;0.16;1.65;24.1;11301;29.9;-78.1;14.4;0;0;0
5.239;0.241;0.01;0.18;24.1;11342;29.8;-78.1;14.1;0;0;0
5.269;2.41;0.1;0.97;24.1;11437;29.9;-78;14.4;0;0;0
5.283;0;0;-0.02;24.1;11448;29.9;-78.2;14.4;0;0;0
5.297;4.579;0.19;1.67;24.1;11480;29.9;-77.9;14.9;0;0;0
5.329;0.24;0.01;0.22;24;11558;29.9;-78.2;14.5;0;0;0
5.36;2.178;0.09;0.87;24.2;11646;29.9;-78.5;14.7;0;0;0
5.376;0.241;0.01;0.24;24.1;11645;29.9;-78.1;14.5;0;0;0
5.39;4.56;0.19;1.82;24;11679;29.9;-79;15.2;0;0;0
5.425;0.241;0.01;0.26;24.1;11753;30;-82;14.6;0;0;0
5.456;2.169;0.09;0.98;24.1;11841;30;-83.5;15;0;0;0
5.468;0.484;0.02;0.21;24.2;11854;30;-83.6;14.7;0;0;0
